Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
16.02.05,2:00:00,2.0,8.0,174,4.4,47.5,,
01.05.04,8:00:00,1.5,6.5,73,17.7,62.0,36.15418228,133.1428713
29.11.04,5:00:00,1.3,4.9,67,8.8,83.7,,
04.03.05,19:00:00,3.6,14.9,189,8.9,52.5,,
11.12.04,23:00:00,2.5,11.6,120,8.8,52.5,,
23.04.04,22:00:00,2.2,13.0,108,19.2,44.9,185.1937732,205.4379658
09.04.04,22:00:00,2.4,-200.0,102,-200.0,-200.0,155.9533706,165.8031756
21.06.04,15:00:00,1.6,9.6,102,31.1,18.2,,
26.08.04,10:00:00,1.7,-200.0,83,-200.0,-200.0,,
10.06.04,22:00:00,2.5,14.2,118,26.3,34.3,,
27.03.04,10:00:00,2.1,9.7,93,15.5,36.1,78.48720766,118.5731231
19.05.04,21:00:00,2.0,9.3,118,20.8,41.8,118.6806208,67.07407004
27.01.05,3:00:00,-200.0,0.8,-200,4.5,39.7,,
14.11.04,14:00:00,0.6,1.4,62,12.2,31.8,,
16.02.05,5:00:00,0.8,3.8,137,3.2,52.4,,
25.03.04,9:00:00,3.5,17.8,119,8.6,75.1,83.79569799,110.3810973
08.09.04,18:00:00,4.0,18.9,188,32.4,19.8,,
14.04.04,15:00:00,-200.0,12.9,-200,21.3,27.3,138.5001149,140.3429207
25.05.04,18:00:00,-200.0,24.9,-200,29.7,12.2,,
25.03.04,3:00:00,0.7,1.4,-200,9.5,68.2,71.79009015,120.1086694
12.02.05,17:00:00,3.7,17.1,227,11.1,52.0,,
05.09.04,12:00:00,0.9,3.0,-200,34.5,19.3,,
09.12.04,20:00:00,2.6,10.3,124,14.5,45.4,,
13.06.04,10:00:00,0.6,2.5,60,22.3,35.3,,
21.05.04,17:00:00,2.7,10.2,122,30.2,22.6,113.52542040000002,61.26109818
12.11.04,5:00:00,0.6,1.7,50,13.7,64.4,,
02.05.04,7:00:00,0.8,4.8,46,14.3,66.2,31.74870569,174.44496619999995
20.11.04,3:00:00,2.4,2.4,-200,10.4,19.2,,
21.06.04,2:00:00,0.6,-200.0,36,-200.0,-200.0,,
23.11.04,10:00:00,6.6,31.5,183,10.7,76.2,,
30.11.04,14:00:00,2.2,9.7,108,14.9,58.4,,
10.08.04,12:00:00,1.5,9.2,86,39.0,23.7,,
18.07.04,16:00:00,0.4,5.6,70,41.4,11.8,,
10.09.04,17:00:00,2.7,14.3,149,33.4,20.3,,
20.04.04,12:00:00,-200.0,18.7,-200,23.0,37.5,176.9108054,202.4545189
01.09.04,7:00:00,3.6,20.9,99,20.6,62.3,,
02.06.04,13:00:00,-200.0,4.7,34,29.6,33.4,,
22.03.04,14:00:00,2.2,11.2,99,21.3,26.1,41.79118437,50.19150689999999
18.03.05,10:00:00,4.3,17.6,192,15.4,42.5,,
14.02.05,16:00:00,1.1,5.2,120,13.0,27.4,,
14.03.05,14:00:00,1.7,8.1,126,20.1,32.9,,
31.07.04,10:00:00,3.4,15.7,160,32.8,33.4,,
18.07.04,10:00:00,0.9,7.4,97,31.6,23.8,,
23.03.05,13:00:00,1.9,11.0,133,24.2,26.5,,
08.10.04,19:00:00,3.1,21.1,101,25.2,49.5,,
28.03.05,23:00:00,1.7,6.0,114,14.5,68.9,,
17.03.04,0:00:00,1.7,8.6,107,15.5,52.9,48.76985954,60.63847816
11.04.04,0:00:00,1.4,5.1,84,11.2,56.2,134.0497115,165.2812496
17.03.04,2:00:00,0.9,4.1,79,14.1,55.6,48.16061548,54.44932294
29.05.04,21:00:00,1.0,6.5,103,20.1,35.0,,
15.05.04,23:00:00,2.6,12.0,112,19.6,37.0,125.5518036,61.37423275
17.11.04,23:00:00,2.3,7.1,145,9.7,62.5,,
24.08.04,8:00:00,2.3,14.5,118,22.4,41.1,,
08.04.04,20:00:00,4.3,15.8,136,15.8,39.8,142.85127930000004,167.17856819999997
11.08.04,11:00:00,1.7,8.3,68,35.1,38.1,,
02.11.04,15:00:00,5.8,32.3,168,25.2,50.6,,
26.12.04,1:00:00,1.6,6.0,117,11.6,80.0,,
23.10.04,21:00:00,2.3,12.2,96,21.0,69.3,,
16.08.04,14:00:00,0.8,4.0,67,35.8,17.8,,
02.06.04,22:00:00,-200.0,8.7,59,21.9,60.9,,
27.02.05,9:00:00,1.2,3.7,124,3.7,64.8,,
08.01.05,21:00:00,3.4,13.6,169,13.3,63.6,,
16.06.04,21:00:00,2.5,12.9,117,24.4,40.0,,
05.10.04,5:00:00,-200.0,4.1,-200,17.6,69.5,,
21.07.04,4:00:00,-200.0,2.7,34,26.3,40.9,,
03.11.04,18:00:00,3.7,20.5,107,23.8,51.4,,
28.07.04,7:00:00,-200.0,13.6,96,20.9,40.4,,
26.10.04,6:00:00,1.4,8.6,54,15.7,77.0,,
28.01.05,11:00:00,1.5,5.9,176,4.6,49.7,,
31.03.05,19:00:00,2.1,8.3,136,17.8,45.2,,
06.07.04,1:00:00,0.9,4.9,75,25.8,41.0,,
22.01.05,23:00:00,1.3,15.1,196,8.2,36.8,,
02.09.04,2:00:00,0.8,5.3,73,23.1,49.9,,
27.11.04,20:00:00,5.3,23.5,126,13.3,75.8,,
24.12.04,3:00:00,3.0,10.5,-200,4.7,60.8,,
02.01.05,12:00:00,2.2,7.1,148,8.0,51.2,,
16.03.05,21:00:00,4.9,23.5,229,16.9,42.9,,
18.03.04,16:00:00,2.8,16.8,169,27.1,23.1,25.63712989,52.2384318
23.10.04,19:00:00,4.6,23.1,118,22.2,63.6,,
01.03.05,4:00:00,0.2,0.2,27,-0.1,37.5,,
24.01.05,22:00:00,-200.0,1.7,75,6.4,41.7,,
29.08.04,19:00:00,-200.0,13.7,-200,29.9,35.2,,
16.11.04,13:00:00,2.5,11.1,147,17.3,20.4,,
18.01.05,13:00:00,4.9,25.1,234,5.5,66.1,,
23.02.05,21:00:00,2.9,11.4,243,4.2,79.7,,
11.05.04,6:00:00,1.4,8.4,64,11.3,70.4,112.7750866,66.11278372
13.01.05,10:00:00,3.9,15.7,158,9.7,70.1,,
20.08.04,6:00:00,-200.0,4.5,-200,26.1,59.0,,
23.03.05,4:00:00,-200.0,2.3,65,14.5,66.4,,
17.11.04,16:00:00,4.1,21.0,171,17.3,33.9,,
22.08.04,17:00:00,-200.0,4.0,-200,37.3,10.9,,
14.08.04,2:00:00,0.6,2.5,42,25.1,55.3,,
16.04.04,11:00:00,2.6,11.0,108,17.6,46.7,129.7099486,165.6862961
27.12.04,4:00:00,0.7,1.3,55,11.7,64.6,,
30.10.04,13:00:00,3.4,17.3,133,22.6,61.1,,
29.03.04,17:00:00,1.9,7.9,95,17.0,28.9,90.54475306,102.8816482
06.02.05,0:00:00,1.8,4.7,173,4.0,39.2,,
14.06.04,15:00:00,1.4,5.4,70,24.5,38.4,,
22.10.04,1:00:00,1.3,7.9,63,21.2,68.6,,
22.08.04,21:00:00,-200.0,7.4,-200,26.5,36.6,,
03.04.04,9:00:00,3.1,14.3,106,17.0,50.5,75.74430949,106.6394358
14.08.04,22:00:00,1.0,5.2,53,27.1,48.2,,
07.10.04,5:00:00,-200.0,4.4,-200,19.8,67.1,,
20.01.05,18:00:00,6.0,28.5,210,11.5,37.5,,
28.03.04,9:00:00,1.9,7.5,83,12.5,50.1,88.40804183,112.3770664
05.06.04,20:00:00,1.8,8.2,102,23.4,44.4,,
17.05.04,2:00:00,0.5,1.8,37,18.4,27.6,115.4623213,67.10121241
15.12.04,10:00:00,4.9,-200.0,167,-200.0,-200.0,,
01.02.05,10:00:00,4.1,17.2,196,4.4,58.8,,
09.07.04,9:00:00,1.8,9.7,115,27.4,32.0,,
21.02.05,10:00:00,2.9,9.6,254,3.8,84.3,,
08.04.04,7:00:00,2.6,13.8,80,8.1,70.5,159.8419498,151.9335044
09.11.04,2:00:00,-200.0,2.9,-200,5.6,67.9,,
21.08.04,10:00:00,-200.0,3.5,-200,29.0,34.1,,
22.01.05,3:00:00,0.9,13.1,-200,6.7,78.7,,
20.03.04,11:00:00,2.8,12.3,113,15.4,52.1,36.68345232,50.41865624
21.03.04,23:00:00,1.9,7.9,93,16.4,55.1,36.86645927,54.3097218
23.03.04,9:00:00,3.8,21.0,132,11.2,69.7,82.45471082,108.2485251
09.06.04,9:00:00,2.9,17.5,146,25.1,43.0,,
15.04.04,15:00:00,3.0,14.8,114,21.5,30.4,152.2467521,150.3256968
18.10.04,17:00:00,-200.0,36.5,-200,19.7,57.8,,
14.03.05,12:00:00,1.5,7.0,123,17.9,38.8,,
26.05.04,0:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
23.01.05,23:00:00,-200.0,5.4,134,6.2,72.3,,
19.02.05,6:00:00,0.8,2.3,104,1.9,60.3,,
03.03.05,10:00:00,2.1,8.8,186,7.3,39.4,,
01.06.04,7:00:00,1.4,12.5,94,16.9,80.9,,
02.08.04,19:00:00,1.9,12.2,139,32.8,32.2,,
04.12.04,3:00:00,2.1,8.2,-200,11.6,80.1,,
18.11.04,14:00:00,3.2,15.3,187,18.8,49.2,,
13.11.04,17:00:00,2.1,9.0,128,19.2,49.6,,
16.03.04,4:00:00,-200.0,2.6,59,12.3,66.2,37.68150778,55.43460984
15.09.04,14:00:00,-200.0,16.1,-200,24.2,65.6,,
16.11.04,2:00:00,0.8,2.2,73,11.0,42.6,,
14.11.04,6:00:00,0.2,0.2,17,10.0,45.7,,
04.10.04,21:00:00,-200.0,10.0,-200,22.6,55.1,,
21.03.04,0:00:00,2.8,10.6,107,15.7,58.6,25.68937079,57.61349956
25.12.04,6:00:00,2.0,8.6,106,8.9,70.5,,
25.02.05,11:00:00,3.3,11.8,166,10.8,52.1,,
19.03.04,1:00:00,1.6,6.6,96,11.9,71.1,46.49065233,58.90429399
14.01.05,17:00:00,5.0,24.3,196,10.3,66.3,,
21.08.04,18:00:00,-200.0,5.4,-200,27.3,31.0,,
11.06.04,6:00:00,1.0,7.0,69,19.8,50.4,,
09.11.04,13:00:00,-200.0,11.8,-200,12.5,42.3,,
04.11.04,9:00:00,3.6,23.3,88,17.8,65.4,,
04.10.04,3:00:00,-200.0,2.7,-200,17.8,72.3,,
23.05.04,5:00:00,0.3,2.1,37,17.7,56.0,118.8079076,67.89121192
04.07.04,10:00:00,1.0,5.9,68,29.6,37.7,,
16.06.04,9:00:00,3.3,14.9,128,24.1,46.5,,
18.09.04,10:00:00,1.4,6.6,83,25.4,34.8,,
22.06.04,5:00:00,0.3,2.2,37,19.0,52.8,,
18.02.05,0:00:00,1.2,3.3,105,6.9,48.7,,
04.02.05,20:00:00,2.6,11.3,207,7.7,41.9,,
19.10.04,15:00:00,-200.0,15.3,-200,22.8,53.0,,
13.03.04,11:00:00,4.1,16.1,158,15.6,42.2,43.92950759,55.45553332
14.04.04,23:00:00,-200.0,5.8,-200,13.4,54.2,120.9432413,146.090978
07.08.04,13:00:00,1.1,6.0,64,37.5,24.7,,
10.07.04,16:00:00,0.5,4.4,59,32.4,18.0,,
07.02.05,18:00:00,1.9,7.5,194,8.7,33.9,,
29.10.04,19:00:00,3.1,12.9,128,18.3,74.9,,
12.02.05,7:00:00,1.6,8.8,176,5.2,65.5,,
03.02.05,6:00:00,0.4,2.8,130,2.1,60.3,,
29.09.04,18:00:00,5.6,31.0,204,25.3,33.0,,
06.09.04,4:00:00,-200.0,1.0,-200,23.9,47.4,,
13.01.05,23:00:00,1.8,7.8,101,8.0,73.4,,
08.04.04,23:00:00,2.0,-200.0,106,-200.0,-200.0,135.073751,166.53245959999995
04.05.04,12:00:00,2.6,13.6,99,21.5,47.9,43.09530259,164.1796333
23.11.04,21:00:00,8.3,31.7,178,10.4,79.3,,
13.10.04,15:00:00,-200.0,6.0,-200,16.0,52.6,,
09.04.04,6:00:00,1.5,-200.0,86,-200.0,-200.0,133.1703848,166.1526708
16.11.04,23:00:00,1.8,6.1,134,10.2,49.4,,
12.07.04,7:00:00,3.3,21.1,108,19.6,54.3,,
08.08.04,11:00:00,1.3,4.8,64,27.6,52.4,,
07.01.05,12:00:00,2.6,10.6,149,11.3,58.1,,
19.08.04,20:00:00,1.7,7.4,68,31.6,43.6,,
17.05.04,5:00:00,0.5,3.5,75,15.8,36.5,125.7852064,65.40809036
17.10.04,0:00:00,-200.0,2.6,-200,16.5,68.5,,
07.04.04,21:00:00,1.2,3.2,71,9.8,71.8,144.5283918,145.33400480000003
27.03.04,0:00:00,1.5,5.2,87,9.4,53.4,72.87541824,100.5436896
30.06.04,17:00:00,4.2,24.5,226,38.8,24.2,,
11.12.04,7:00:00,1.2,5.2,106,9.3,43.1,,
12.04.04,3:00:00,0.6,1.7,-200,14.4,32.8,150.0159947,142.79200730000005
10.01.05,15:00:00,2.4,19.3,152,14.1,65.9,,
04.05.04,9:00:00,3.2,16.2,104,17.7,70.8,36.62528949,161.3997576
22.10.04,15:00:00,3.7,22.0,112,26.4,49.8,,
14.11.04,11:00:00,0.4,0.6,44,11.4,32.9,,
24.04.04,12:00:00,2.6,14.6,105,27.2,32.4,171.164423,211.141366
02.05.04,14:00:00,1.2,6.8,73,24.6,31.7,42.6979105,128.6538798
17.10.04,22:00:00,-200.0,6.8,-200,15.5,59.7,,
22.02.05,1:00:00,0.8,2.1,85,4.4,80.5,,
26.06.04,23:00:00,2.7,15.1,117,27.2,42.5,,
10.09.04,13:00:00,2.6,15.6,165,33.3,18.9,,
18.12.04,1:00:00,1.4,5.6,101,13.1,70.5,,
30.01.05,1:00:00,1.3,2.2,109,3.8,46.5,,
30.01.05,15:00:00,0.9,1.8,76,7.6,27.9,,
15.11.04,13:00:00,1.8,6.7,104,13.5,34.9,,
28.01.05,0:00:00,1.2,3.4,111,3.7,46.0,,
31.07.04,1:00:00,-200.0,6.4,77,25.7,46.8,,
26.03.05,13:00:00,1.7,6.6,104,22.3,43.9,,
09.06.04,0:00:00,1.6,10.2,81,23.7,45.1,,
11.05.04,15:00:00,1.9,12.2,91,26.5,27.2,114.6374377,67.43749086
16.03.05,2:00:00,0.9,2.9,111,11.3,58.0,,
28.03.05,14:00:00,1.2,4.8,81,23.6,39.4,,
13.04.04,23:00:00,1.5,6.8,90,11.6,62.2,120.78814579999998,162.5995285
04.07.04,3:00:00,0.8,6.1,-200,22.2,52.7,,
14.03.04,15:00:00,1.9,8.2,107,21.9,29.0,32.75705908,59.38927829
24.02.05,12:00:00,1.4,5.4,196,5.5,79.5,,
29.10.04,18:00:00,4.2,20.9,129,20.0,73.3,,
18.07.04,0:00:00,2.2,10.5,114,25.8,33.0,,
10.12.04,14:00:00,2.1,9.0,114,18.8,20.0,,
13.12.04,14:00:00,4.8,23.3,203,15.0,41.4,,
12.04.04,21:00:00,0.8,2.7,74,10.6,56.1,153.68649209999995,153.1091828
14.11.04,22:00:00,0.6,1.6,67,10.4,36.2,,
22.01.05,12:00:00,1.0,15.0,204,14.0,52.0,,
28.12.04,13:00:00,-200.0,14.8,-200,13.9,49.0,,
07.05.04,9:00:00,3.4,15.0,127,16.0,50.9,53.84338889,162.6307419
20.07.04,9:00:00,-200.0,26.2,189,29.4,33.6,,
27.12.04,7:00:00,0.8,3.0,95,12.3,60.1,,
12.05.04,3:00:00,0.6,3.1,-200,14.9,65.7,123.7627211,70.72815741
21.10.04,20:00:00,5.0,27.5,107,24.7,58.7,,
05.07.04,13:00:00,2.1,11.7,137,37.4,17.3,,
20.08.04,4:00:00,-200.0,1.0,-200,28.9,48.4,,
06.03.05,22:00:00,1.4,3.5,156,6.8,46.9,,
10.10.04,17:00:00,1.8,7.8,71,20.8,73.1,,
13.09.04,21:00:00,3.0,19.9,172,26.1,46.4,,
11.08.04,6:00:00,1.1,7.2,42,26.1,63.7,,
13.07.04,14:00:00,2.0,10.8,105,33.8,13.9,,
23.02.05,23:00:00,1.5,4.6,167,4.2,77.9,,
19.06.04,15:00:00,1.2,-200.0,63,-200.0,-200.0,,
07.11.04,2:00:00,1.4,6.9,79,17.5,59.4,,
26.08.04,17:00:00,2.2,-200.0,99,-200.0,-200.0,,
03.04.04,7:00:00,2.0,9.5,91,13.3,61.7,84.41683814,101.6332754
27.12.04,19:00:00,2.1,8.0,119,13.3,63.6,,
10.01.05,16:00:00,2.4,17.4,145,14.1,65.9,,
02.05.04,13:00:00,1.1,4.8,64,24.4,32.7,34.33779989,145.9235204
10.11.04,19:00:00,3.7,17.0,177,10.6,59.3,,
04.04.05,0:00:00,0.9,3.5,93,14.2,51.4,,
02.01.05,18:00:00,2.8,8.8,166,8.9,54.6,,
19.06.04,10:00:00,1.6,8.6,98,29.3,35.9,,
15.02.05,23:00:00,2.1,9.2,182,6.6,37.5,,
10.06.04,21:00:00,2.4,12.0,116,27.5,32.6,,
17.09.04,1:00:00,0.8,6.1,72,21.4,52.1,,
19.05.04,23:00:00,2.0,9.6,122,18.9,52.2,123.4284801,64.72103622
10.03.05,23:00:00,1.4,4.9,151,8.3,38.2,,
17.10.04,15:00:00,-200.0,4.7,-200,22.1,35.2,,
18.10.04,15:00:00,-200.0,21.4,-200,20.3,54.0,,
14.03.04,16:00:00,3.0,11.9,129,22.2,28.4,22.08459852,59.68157374
28.05.04,16:00:00,1.7,12.2,117,28.0,23.2,,
15.05.04,3:00:00,1.1,5.6,-200,14.8,50.6,117.13491770000002,60.49171049
06.06.04,2:00:00,1.1,6.6,58,17.5,79.1,,
13.04.04,6:00:00,1.6,6.9,99,10.0,68.7,127.3221368,155.1229129
21.05.04,10:00:00,2.8,17.1,148,26.5,27.0,123.6791483,64.63646381
28.11.04,1:00:00,2.3,7.6,86,10.8,77.5,,
10.12.04,21:00:00,2.6,8.0,147,12.7,21.3,,
06.08.04,20:00:00,2.6,13.2,116,26.4,54.6,,
27.06.04,15:00:00,0.7,4.2,54,41.8,11.9,,
10.10.04,22:00:00,1.5,6.7,63,20.8,68.1,,
31.10.04,22:00:00,2.7,13.9,76,19.7,73.7,,
26.06.04,10:00:00,2.3,12.7,144,30.0,25.6,,
14.09.04,23:00:00,-200.0,4.4,-200,19.2,87.2,,
14.09.04,0:00:00,0.8,5.6,68,24.7,49.2,,
30.05.04,12:00:00,0.3,4.2,59,28.7,20.7,,
16.10.04,13:00:00,-200.0,8.2,-200,20.2,45.6,,
29.09.04,12:00:00,3.4,19.6,179,27.2,30.4,,
29.06.04,23:00:00,2.2,13.7,97,28.2,48.1,,
24.02.05,10:00:00,2.7,9.0,244,4.1,83.9,,
13.06.04,6:00:00,0.4,1.5,37,21.6,48.1,,
02.07.04,20:00:00,2.8,14.2,154,29.5,23.8,,
25.05.04,6:00:00,0.2,2.6,45,13.4,34.5,,
09.09.04,13:00:00,2.0,13.0,129,35.0,17.3,,
07.10.04,21:00:00,2.8,16.5,92,22.3,57.1,,
05.10.04,15:00:00,-200.0,14.6,-200,28.5,37.3,,
19.11.04,5:00:00,0.9,1.3,36,14.7,59.8,,
02.09.04,18:00:00,-200.0,26.0,-200,36.1,20.0,,
14.04.04,12:00:00,2.1,10.4,95,18.4,34.2,136.5252735,150.365296
18.06.04,9:00:00,3.7,21.3,151,25.2,42.9,,
04.12.04,20:00:00,2.5,10.6,115,13.4,79.9,,
09.05.04,0:00:00,-200.0,7.1,-200,13.7,60.3,113.3514313,69.26870608
03.11.04,4:00:00,-200.0,2.9,37,16.4,74.4,,
19.08.04,2:00:00,0.6,2.3,30,28.3,49.5,,
27.07.04,4:00:00,-200.0,2.4,46,24.6,43.4,,
30.03.05,15:00:00,1.8,8.4,125,26.6,24.9,,
04.03.05,0:00:00,2.3,7.5,158,4.3,80.9,,
17.03.05,17:00:00,1.9,8.6,147,26.2,19.4,,
22.12.04,8:00:00,2.0,8.8,152,4.5,53.0,,
22.04.04,20:00:00,-200.0,22.4,-200,22.0,34.8,190.2580087,206.5477522
14.03.04,0:00:00,2.9,11.0,129,13.9,53.6,46.00795806,60.81031731
10.02.05,0:00:00,2.0,-200.0,126,-200.0,-200.0,,
27.03.05,19:00:00,1.8,5.7,121,13.9,83.6,,
10.09.04,16:00:00,2.5,13.4,153,34.9,18.4,,
24.03.05,18:00:00,2.7,14.6,153,21.3,37.8,,
31.12.04,8:00:00,-200.0,1.6,-200,8.5,46.7,,
06.04.04,22:00:00,1.3,5.9,81,15.8,48.6,160.8713247,148.0250835
09.12.04,23:00:00,0.7,1.8,57,12.0,51.2,,
15.10.04,12:00:00,-200.0,15.0,-200,22.7,47.6,,
24.03.04,16:00:00,2.7,11.4,126,9.6,81.1,79.36744774,109.3923875
15.03.05,16:00:00,2.5,12.3,166,23.6,22.9,,
03.08.04,19:00:00,-200.0,12.9,114,31.9,37.5,,
01.03.05,9:00:00,1.9,6.1,143,0.6,36.8,,
29.11.04,2:00:00,2.3,8.1,86,9.8,81.4,,
29.09.04,16:00:00,3.6,19.9,184,28.6,23.2,,
18.01.05,23:00:00,0.2,4.9,104,9.8,81.9,,
18.09.04,6:00:00,0.8,3.6,71,20.1,47.8,,
11.08.04,17:00:00,1.6,8.0,69,37.4,29.9,,
03.11.04,5:00:00,0.5,2.7,35,16.8,71.9,,
27.10.04,14:00:00,3.6,18.6,119,18.5,76.2,,
19.08.04,10:00:00,1.2,6.5,47,32.5,39.4,,
28.05.04,12:00:00,-200.0,14.4,-200,28.3,25.0,,
10.01.05,18:00:00,2.0,17.1,134,14.0,66.4,,
25.09.04,22:00:00,2.2,10.3,99,17.8,36.5,,
22.05.04,9:00:00,2.2,11.7,102,20.6,47.1,128.7895645,67.49387437
18.03.04,12:00:00,2.2,12.5,139,23.8,28.2,47.29813322,59.33962775
19.03.04,8:00:00,4.8,22.8,157,13.0,61.6,27.62716546,54.25694292
26.02.05,12:00:00,2.4,4.1,113,9.8,43.3,,
13.09.04,22:00:00,2.1,14.6,112,25.1,49.4,,
14.08.04,6:00:00,0.5,2.6,41,24.7,55.9,,
23.02.05,20:00:00,3.1,12.6,244,4.6,78.2,,
20.01.05,4:00:00,0.6,0.7,40,7.8,54.2,,
09.09.04,2:00:00,0.6,3.8,89,22.3,33.6,,
19.08.04,21:00:00,-200.0,6.4,-200,30.3,47.3,,
22.02.05,4:00:00,0.4,0.5,46,3.4,85.4,,
19.09.04,22:00:00,1.7,8.5,99,23.6,50.0,,
21.05.04,7:00:00,4.2,26.2,113,16.4,51.3,119.34404270000002,63.87779228
03.11.04,14:00:00,2.5,13.0,79,26.6,42.5,,
27.06.04,16:00:00,1.2,6.9,90,42.2,14.2,,
03.09.04,3:00:00,-200.0,3.1,-200,25.2,47.9,,
01.06.04,22:00:00,1.6,12.0,75,20.5,66.9,,
21.11.04,22:00:00,0.8,7.2,145,5.9,47.8,,
14.02.05,7:00:00,0.7,2.2,104,9.0,37.3,,
11.03.04,13:00:00,1.9,7.3,112,8.3,76.4,25.56867943,56.07807724
05.11.04,21:00:00,2.7,14.3,93,19.1,64.4,,
13.04.04,21:00:00,2.1,9.3,108,13.5,54.1,129.9427586,143.16936830000003
01.10.04,19:00:00,-200.0,33.7,-200,24.2,54.3,,
19.12.04,8:00:00,1.0,3.8,110,2.5,59.3,,
04.05.04,3:00:00,0.4,1.5,-200,15.6,81.0,58.96074522,150.0366762
11.08.04,23:00:00,1.5,7.6,57,28.1,54.1,,
29.08.04,18:00:00,-200.0,8.8,-200,33.6,25.7,,
30.08.04,4:00:00,-200.0,1.7,-200,22.9,59.4,,
14.01.05,3:00:00,1.0,3.6,-200,6.7,75.0,,
01.10.04,12:00:00,3.7,21.1,134,23.5,56.2,,
07.02.05,23:00:00,0.9,2.3,98,7.2,39.3,,
16.02.05,15:00:00,1.6,5.7,155,9.3,34.6,,
10.01.05,9:00:00,3.5,21.4,146,13.1,70.2,,
25.07.04,0:00:00,1.7,7.9,83,23.7,69.3,,
28.12.04,23:00:00,-200.0,3.6,-200,8.6,83.5,,
16.12.04,9:00:00,5.3,-200.0,146,-200.0,-200.0,,
11.07.04,23:00:00,1.5,8.7,108,22.7,43.9,,
03.01.05,21:00:00,3.2,-200.0,163,-200.0,-200.0,,
15.11.04,9:00:00,2.4,8.6,162,11.1,38.1,,
27.04.04,7:00:00,4.1,23.4,122,15.9,48.5,189.7153427,210.9359014
09.09.04,12:00:00,1.7,12.6,116,37.1,15.0,,
08.07.04,0:00:00,1.2,10.2,88,29.8,30.2,,
26.01.05,22:00:00,0.4,2.9,114,4.6,54.8,,
27.08.04,0:00:00,1.3,-200.0,71,-200.0,-200.0,,
26.01.05,9:00:00,0.6,4.4,163,3.5,47.5,,
21.08.04,7:00:00,-200.0,3.8,-200,25.7,36.9,,
10.02.05,23:00:00,2.4,-200.0,164,-200.0,-200.0,,
15.12.04,11:00:00,3.5,-200.0,176,-200.0,-200.0,,
22.02.05,6:00:00,0.9,2.6,117,3.4,84.5,,
04.11.04,5:00:00,0.5,2.6,40,16.1,73.5,,
16.07.04,4:00:00,0.4,2.1,45,21.6,42.2,,
24.06.04,6:00:00,0.7,3.7,54,22.1,56.2,,
07.04.04,14:00:00,1.4,6.1,79,14.4,51.8,138.9740003,168.4674924
26.04.04,2:00:00,0.4,1.3,25,14.1,45.3,190.39942030000003,213.470148
05.12.04,16:00:00,1.5,3.7,83,11.5,81.0,,
06.05.04,12:00:00,1.1,5.2,56,13.0,64.3,35.2694554,125.1501106
09.04.04,3:00:00,1.0,-200.0,-200,-200.0,-200.0,149.0817495,162.1622801
05.06.04,7:00:00,1.5,7.4,95,19.8,59.4,,
05.06.04,8:00:00,1.5,8.0,96,20.9,54.8,,
16.06.04,11:00:00,1.7,8.3,84,28.4,34.4,,
28.03.05,7:00:00,1.0,3.1,84,14.1,77.8,,
11.02.05,21:00:00,4.0,16.8,207,8.5,50.9,,
17.01.05,3:00:00,0.6,1.4,-200,4.0,54.3,,
22.08.04,13:00:00,-200.0,2.1,-200,35.1,15.7,,
16.12.04,18:00:00,7.5,-200.0,231,-200.0,-200.0,,
24.11.04,23:00:00,4.1,16.8,123,7.7,84.3,,
14.11.04,12:00:00,0.6,1.1,54,12.4,32.0,,
31.05.04,10:00:00,1.6,14.1,121,25.6,33.3,,
13.09.04,16:00:00,2.3,14.9,128,35.2,25.2,,
28.09.04,11:00:00,3.4,19.4,181,24.5,29.8,,
31.03.04,4:00:00,0.5,0.8,26,14.5,36.1,87.55952804,116.7833722
03.07.04,21:00:00,1.5,9.0,94,27.4,33.4,,
19.08.04,6:00:00,0.8,4.7,38,27.1,54.4,,
25.04.04,23:00:00,2.1,7.0,79,14.5,42.0,178.41401580000004,217.9733538
26.06.04,18:00:00,1.5,6.7,78,32.3,30.4,,
29.05.04,0:00:00,1.8,9.2,119,19.3,46.3,,
22.11.04,18:00:00,6.3,38.3,240,8.9,53.4,,
14.08.04,18:00:00,0.9,5.1,56,35.2,32.1,,
20.03.05,6:00:00,0.6,1.6,57,13.1,64.0,,
17.09.04,21:00:00,1.5,6.9,105,22.1,43.0,,
03.05.04,14:00:00,1.4,10.0,69,30.3,20.1,43.60992789,149.3622913
25.01.05,15:00:00,0.2,3.6,107,4.5,51.0,,
21.02.05,9:00:00,2.9,13.3,218,4.6,77.6,,
21.03.04,5:00:00,1.1,4.0,66,14.9,60.6,30.76906145,54.40017672
21.07.04,16:00:00,-200.0,10.2,106,42.7,14.4,,
31.08.04,9:00:00,-200.0,16.1,-200,27.7,46.1,,
28.08.04,16:00:00,-200.0,6.7,-200,35.9,20.3,,
21.12.04,22:00:00,2.3,9.3,166,5.9,44.7,,
23.03.05,23:00:00,2.3,13.0,158,16.7,45.2,,
24.03.05,22:00:00,4.0,17.8,175,17.4,57.3,,
07.04.04,1:00:00,0.7,2.3,46,15.6,44.9,121.1897249,157.7951602
25.06.04,18:00:00,2.8,14.4,127,32.9,15.5,,
08.10.04,15:00:00,3.5,20.5,98,28.7,38.4,,
18.04.04,20:00:00,-200.0,9.2,-200,16.4,57.8,171.3889552,216.5100438
